male,from 20 to 29,employed,less than 40 million vnd,rarely,take away,below 30 minutes,1km - 3km,no,coffee,"less than 100,000 vnd",4,2,5,3,2,4,4,social media;emails;through friends and word of mouth,yes,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
male,from 20 to 29,employed,80 million vnd - 160 million vnd,monthly,dine in,between 30 minutes to 1 hour,more than 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",4,2,1,4,1,4,4,social media,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
female,from 20 to 29,student,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,no,coffee,"less than 100,000 vnd",2,1,5,2,2,2,2,social media;through friends and word of mouth,no,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
female,below 20,student,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,no,cold drinks,"less than 100,000 vnd",2,2,3,2,2,2,2,"social media;deal sites (fave, iprice, etc...)",no,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
female,from 20 to 29,employed,80 million vnd - 160 million vnd,monthly,take away,more than 3 hours,1km - 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",3,2,4,3,1,3,3,starbucks website/apps,no,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
male,from 20 to 29,self-employed,80 million vnd - 160 million vnd,rarely,dine in,between 1 hour to 2 hours,more than 3km,yes,cold drinks,"less than 100,000 vnd",5,5,5,5,5,5,5,starbucks website/apps,yes,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
male,from 30 to 39,self-employed,80 million vnd - 160 million vnd,weekly,take away,between 30 minutes to 1 hour,1km - 3km,yes,coffee,"less than 100,000 vnd",4,4,2,4,3,4,5,social media,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
male,from 20 to 29,employed,40 million vnd - 80 million vnd,rarely,dine in,between 1 hour to 2 hours,more than 3km,no,coffee,"around 100,000 vnd - 200,000 vnd",4,2,4,3,4,4,4,in store displays,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
male,from 30 to 39,self-employed,more than 320 million vnd,monthly,dine in,between 2 hours to 3 hours,more than 3km,yes,jaws chip,"around 100,000 vnd - 200,000 vnd",4,3,4,4,3,4,4,starbucks website/apps;emails,yes,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
male,from 20 to 29,self-employed,more than 320 million vnd,rarely,take away,between 30 minutes to 1 hour,more than 3km,yes,coffee,"more than 200,000 vnd",4,3,2,3,1,2,2,social media;through friends and word of mouth,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
female,from 20 to 29,employed,less than 40 million vnd,rarely,dine in,below 30 minutes,1km - 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",3,3,3,4,3,3,3,social media;through friends and word of mouth,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
female,from 20 to 29,employed,40 million vnd - 80 million vnd,rarely,take away,below 30 minutes,within 1km,yes,cake,"around 100,000 vnd - 200,000 vnd",4,4,4,4,4,4,4,starbucks website/apps;social media;through friends and word of mouth,yes,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
female,from 30 to 39,employed,80 million vnd - 160 million vnd,weekly,dine in,between 1 hour to 2 hours,more than 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",4,4,5,4,4,5,4,emails,yes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
female,from 30 to 39,employed,40 million vnd - 80 million vnd,monthly,take away,between 30 minutes to 1 hour,within 1km,yes,coffee;pastries,"around 100,000 vnd - 200,000 vnd",4,3,4,5,5,4,5,starbucks website/apps;social media;emails;through friends and word of mouth,yes,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
female,from 20 to 29,employed,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,yes,coffee,"less than 100,000 vnd",5,3,5,5,4,4,1,social media;in store displays,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
male,from 20 to 29,employed,80 million vnd - 160 million vnd,monthly,take away,below 30 minutes,more than 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",3,1,3,3,1,3,2,social media;through friends and word of mouth,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
female,from 20 to 29,employed,40 million vnd - 80 million vnd,rarely,dine in,between 30 minutes to 1 hour,1km - 3km,yes,cold drinks,"less than 100,000 vnd",3,3,5,4,3,3,4,social media;through friends and word of mouth;in store displays;billboards,yes,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
female,from 20 to 29,self-employed,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,no,cold drinks,"less than 100,000 vnd",3,3,1,4,3,4,4,social media;through friends and word of mouth,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
female,from 20 to 29,employed,40 million vnd - 80 million vnd,rarely,take away,below 30 minutes,1km - 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",4,3,4,3,3,4,4,starbucks website/apps;emails,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
male,from 30 to 39,employed,less than 40 million vnd,rarely,take away,between 30 minutes to 1 hour,more than 3km,yes,coffee,"less than 100,000 vnd",4,2,3,4,4,4,4,social media,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
male,from 20 to 29,student,less than 40 million vnd,rarely,take away,between 30 minutes to 1 hour,more than 3km,no,cold drinks,"around 100,000 vnd - 200,000 vnd",3,2,3,3,3,3,3,through friends and word of mouth,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
male,from 20 to 29,student,less than 40 million vnd,rarely,dine in,between 30 minutes to 1 hour,more than 3km,no,coffee,"less than 100,000 vnd",3,4,3,3,1,2,3,through friends and word of mouth,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
male,from 20 to 29,self-employed,80 million vnd - 160 million vnd,daily,take away,below 30 minutes,more than 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",4,2,4,4,3,3,3,social media;emails,yes,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
male,from 30 to 39,employed,40 million vnd - 80 million vnd,weekly,dine in,between 1 hour to 2 hours,more than 3km,no,coffee;pastries,"more than 200,000 vnd",4,5,5,4,4,3,3,starbucks website/apps;social media;through friends and word of mouth,yes,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
male,below 20,student,less than 40 million vnd,rarely,take away,between 30 minutes to 1 hour,more than 3km,no,pastries,"less than 100,000 vnd",4,4,4,4,4,4,4,social media;emails,no,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
male,40 and above,employed,80 million vnd - 160 million vnd,monthly,take away,between 30 minutes to 1 hour,more than 3km,no,cold drinks,"around 100,000 vnd - 200,000 vnd",4,3,5,4,4,4,4,starbucks website/apps,yes,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
male,from 20 to 29,student,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,no,coffee,"around 100,000 vnd - 200,000 vnd",3,3,3,3,3,3,3,starbucks website/apps;social media,yes,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
male,from 20 to 29,student,less than 40 million vnd,rarely,dine in,below 30 minutes,more than 3km,no,coffee;pastries,"less than 100,000 vnd",3,3,3,3,3,3,2,social media,no,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
female,from 20 to 29,employed,less than 40 million vnd,monthly,take away,below 30 minutes,more than 3km,no,cold drinks,"less than 100,000 vnd",5,4,4,4,4,4,4,social media;through friends and word of mouth;in store displays;billboards,yes,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
female,below 20,student,less than 40 million vnd,rarely,take away,below 30 minutes,more than 3km,no,cold drinks,"less than 100,000 vnd",3,4,5,5,5,4,4,social media,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
male,40 and above,self-employed,40 million vnd - 80 million vnd,rarely,dine in,between 30 minutes to 1 hour,more than 3km,no,cold drinks,"less than 100,000 vnd",2,2,1,2,2,3,2,in store displays,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
male,below 20,student,less than 40 million vnd,daily,take away,below 30 minutes,more than 3km,no,cold drinks,"around 100,000 vnd - 200,000 vnd",5,5,5,5,5,5,5,social media;through friends and word of mouth,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
male,from 30 to 39,student,less than 40 million vnd,monthly,dine in,between 1 hour to 2 hours,more than 3km,no,cold drinks,"less than 100,000 vnd",4,4,5,4,2,3,4,social media,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
male,40 and above,self-employed,40 million vnd - 80 million vnd,monthly,dine in,between 1 hour to 2 hours,1km - 3km,yes,coffee,"around 100,000 vnd - 200,000 vnd",3,3,5,3,2,4,4,starbucks website/apps;social media,yes,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
male,from 20 to 29,employed,less than 40 million vnd,monthly,dine in,between 1 hour to 2 hours,1km - 3km,yes,coffee;cold drinks;juices;pastries;sandwiches,"more than 200,000 vnd",5,5,5,5,5,5,5,"starbucks website/apps;social media;emails;deal sites (fave, iprice, etc...);through friends and word of mouth;in store displays;billboards",yes,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
male,from 20 to 29,student,less than 40 million vnd,rarely,dine in,between 30 minutes to 1 hour,1km - 3km,no,coffee;cold drinks,"less than 100,000 vnd",3,2,4,3,3,3,4,social media;through friends and word of mouth;in store displays,no,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
female,from 20 to 29,employed,less than 40 million vnd,rarely,take away,below 30 minutes,within 1km,no,coffee,"less than 100,000 vnd",4,4,4,4,4,4,4,social media;through friends and word of mouth;billboards,yes,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
male,from 20 to 29,employed,80 million vnd - 160 million vnd,rarely,dine in,between 30 minutes to 1 hour,1km - 3km,no,coffee,"less than 100,000 vnd",1,1,5,4,3,3,2,in store displays,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
